Turn, Serial No , Queue No , Type , Length , Speed , Arrival , Depart, Service , Wait 
3,1824,3,large,14,5,8600,9300,35,700
3,1825,3,medium,8,12,8600,9300,36,700
3,1826,3,medium,8,12,8600,9300,37,700
3,1827,3,medium,7,11,8600,9300,38,700
3,1828,3,large,14,9,8600,9300,39,700
3,1829,3,small,4,18,8600,9300,40,700
3,1830,3,small,3,17,8600,9300,41,700
3,1844,3,large,12,5,8700,9300,42,600
3,1845,3,large,12,6,8700,9300,43,600
3,1846,3,medium,7,11,8700,9300,44,600
3,1847,3,large,14,8,8700,9300,45,600
3,1848,3,small,4,15,8700,9300,46,600
3,1849,3,small,3,15,8700,9300,47,600
3,1864,3,medium,9,13,8800,9300,48,500
3,1865,3,large,14,8,8800,9300,49,500
3,1866,3,small,4,19,8800,9300,50,500
3,1867,3,medium,7,11,8800,9300,51,500
3,1868,3,small,4,15,8800,9300,52,500
3,1869,3,large,16,7,8800,9300,53,500
3,1870,3,small,3,16,8800,9300,54,500
3,1871,3,medium,9,12,8800,9300,55,500
3,1887,3,medium,7,10,8900,9300,56,400
3,1888,3,small,4,18,8900,9300,57,400
3,1889,3,large,12,7,8900,9300,58,400
3,1890,3,small,4,16,8900,9300,59,400
3,1891,3,medium,7,10,8900,9300,60,400
3,1892,3,medium,8,13,8900,9300,61,400
3,1908,3,medium,8,12,9000,9300,62,300
3,1909,3,medium,9,14,9000,9300,63,300
3,1910,3,small,3,15,9000,9300,64,300
3,1911,3,medium,8,13,9000,9300,65,300
3,1912,3,small,4,17,9000,9300,66,300
3,1913,3,medium,8,14,9000,9300,67,300
3,1928,3,small,4,18,9100,9300,68,200
3,1929,3,small,4,18,9100,9300,69,200
3,1930,3,small,4,16,9100,9300,70,200
3,1931,3,large,15,8,9100,9300,71,200
3,1932,3,medium,9,13,9100,9300,72,200
3,1933,3,large,13,9,9100,9300,73,200
3,1934,3,medium,8,12,9100,9300,74,200
3,1950,3,small,3,18,9200,9300,75,100
3,1951,3,large,12,9,9200,9300,76,100
3,1952,3,large,12,9,9200,9300,77,100
3,1953,3,medium,7,14,9200,9300,78,100
3,1954,3,small,3,16,9200,9300,79,100
3,1955,3,medium,8,14,9200,9300,80,100
3,1968,3,large,12,9,9300,9300,81,0
3,1969,3,small,3,18,9300,9300,82,0
3,1970,3,small,4,18,9300,9300,83,0
3,1971,3,small,4,19,9300,9300,84,0
3,1972,3,small,4,15,9300,9300,85,0
3,1973,3,medium,9,10,9300,9300,86,0
3,1974,3,small,4,17,9300,9300,87,0
3,1975,3,small,3,15,9300,9300,88,0
1,1812,1,small,4,18,8600,9700,7,1100
1,1813,1,medium,7,14,8600,9700,8,1100
1,1814,1,small,3,19,8600,9700,9,1100
1,1815,1,large,12,9,8600,9700,10,1100
1,1816,1,small,4,15,8600,9700,11,1100
1,1817,1,small,3,19,8600,9700,12,1100
1,1831,1,large,15,8,8700,9700,13,1000
1,1832,1,medium,8,10,8700,9700,14,1000
1,1833,1,large,12,7,8700,9700,15,1000
1,1834,1,large,16,6,8700,9700,16,1000
1,1835,1,large,12,5,8700,9700,17,1000
1,1836,1,medium,9,13,8700,9700,18,1000
1,1850,1,medium,9,10,8800,9700,19,900
1,1851,1,large,13,9,8800,9700,20,900
1,1852,1,medium,9,12,8800,9700,21,900
1,1853,1,small,3,15,8800,9700,22,900
1,1854,1,medium,8,14,8800,9700,23,900
1,1855,1,large,14,7,8800,9700,24,900
1,1872,1,large,14,5,8900,9700,25,800
1,1873,1,small,3,15,8900,9700,26,800
1,1874,1,large,12,8,8900,9700,27,800
1,1875,1,large,16,6,8900,9700,28,800
1,1876,1,medium,7,10,8900,9700,29,800
1,1877,1,large,16,5,8900,9700,30,800
1,1878,1,large,13,7,8900,9700,31,800
1,1893,1,large,12,7,9000,9700,32,700
1,1894,1,medium,7,11,9000,9700,33,700
1,1895,1,medium,8,10,9000,9700,34,700
1,1896,1,medium,7,11,9000,9700,35,700
1,1897,1,medium,8,12,9000,9700,36,700
1,1898,1,small,3,18,9000,9700,37,700
1,1899,1,small,4,17,9000,9700,38,700
1,1914,1,medium,7,10,9100,9700,39,600
1,1915,1,large,12,8,9100,9700,40,600
1,1916,1,medium,7,10,9100,9700,41,600
1,1917,1,medium,9,10,9100,9700,42,600
1,1918,1,large,16,8,9100,9700,43,600
1,1919,1,small,3,18,9100,9700,44,600
1,1920,1,small,3,19,9100,9700,45,600
1,1935,1,large,12,8,9200,9700,46,500
1,1936,1,medium,8,14,9200,9700,47,500
1,1937,1,small,4,18,9200,9700,48,500
1,1938,1,small,3,18,9200,9700,49,500
1,1939,1,medium,7,10,9200,9700,50,500
1,1940,1,large,12,6,9200,9700,51,500
1,1941,1,medium,7,11,9200,9700,52,500
1,1942,1,large,13,7,9200,9700,53,500
1,1956,1,small,3,18,9300,9700,54,400
1,1957,1,medium,8,14,9300,9700,55,400
1,1958,1,small,3,16,9300,9700,56,400
1,1959,1,medium,9,10,9300,9700,57,400
1,1960,1,large,15,9,9300,9700,58,400
1,1961,1,medium,8,14,9300,9700,59,400
1,1976,1,small,4,16,9400,9700,60,300
1,1977,1,medium,7,14,9400,9700,61,300
1,1978,1,medium,7,11,9400,9700,62,300
1,1979,1,small,4,16,9400,9700,63,300
1,1980,1,large,16,6,9400,9700,64,300
1,1981,1,medium,7,10,9400,9700,65,300
1,1996,1,medium,7,13,9500,9700,66,200
1,1997,1,medium,7,14,9500,9700,67,200
1,1998,1,small,4,18,9500,9700,68,200
1,1999,1,medium,7,12,9500,9700,69,200
1,2000,1,small,3,18,9500,9700,70,200
1,2001,1,large,16,8,9500,9700,71,200
1,2002,1,small,3,16,9500,9700,72,200
1,2003,1,medium,9,10,9500,9700,73,200
1,2019,1,small,3,19,9600,9700,74,100
1,2020,1,medium,7,12,9600,9700,75,100
1,2021,1,medium,8,14,9600,9700,76,100
1,2022,1,medium,8,11,9600,9700,77,100
1,2023,1,large,12,5,9600,9700,78,100
1,2024,1,large,14,5,9600,9700,79,100
1,2025,1,small,4,16,9600,9700,80,100
1,2041,1,small,4,15,9700,9700,81,0
1,2042,1,small,4,19,9700,9700,82,0
1,2043,1,medium,9,11,9700,9700,83,0
1,2044,1,small,4,17,9700,9700,84,0
1,2045,1,large,15,9,9700,9700,85,0
1,2046,1,small,3,15,9700,9700,86,0
1,2047,1,small,3,16,9700,9700,87,0
2,1900,2,medium,7,12,9000,10100,6,1100
2,1901,2,small,4,16,9000,10100,7,1100
2,1902,2,small,3,17,9000,10100,8,1100
2,1903,2,large,13,6,9000,10100,8,1100
2,1904,2,medium,8,10,9000,10100,9,1100
2,1905,2,medium,8,11,9000,10100,10,1100
2,1906,2,medium,7,14,9000,10100,11,1100
2,1907,2,small,3,18,9000,10100,12,1100
2,1921,2,small,3,17,9100,10100,13,1000
2,1922,2,small,3,19,9100,10100,14,1000
2,1923,2,small,3,19,9100,10100,15,1000
2,1924,2,small,3,18,9100,10100,15,1000
2,1925,2,medium,7,14,9100,10100,16,1000
2,1926,2,medium,8,14,9100,10100,17,1000
2,1927,2,medium,8,13,9100,10100,18,1000
2,1943,2,small,4,19,9200,10100,19,900
2,1944,2,large,13,7,9200,10100,20,900
2,1945,2,small,4,15,9200,10100,21,900
2,1946,2,large,16,7,9200,10100,22,900
2,1947,2,small,3,16,9200,10100,22,900
2,1948,2,large,13,7,9200,10100,23,900
2,1949,2,medium,9,13,9200,10100,24,900
2,1962,2,medium,9,14,9300,10100,25,800
2,1963,2,small,4,16,9300,10100,26,800
2,1964,2,large,15,9,9300,10100,27,800
2,1965,2,medium,7,12,9300,10100,28,800
2,1966,2,small,3,19,9300,10100,29,800
2,1967,2,large,13,5,9300,10100,29,800
2,1982,2,medium,8,12,9400,10100,30,700
2,1983,2,medium,8,14,9400,10100,31,700
2,1984,2,medium,9,10,9400,10100,32,700
2,1985,2,small,3,17,9400,10100,33,700
2,1986,2,large,15,8,9400,10100,34,700
2,1987,2,small,3,18,9400,10100,35,700
2,1988,2,medium,8,12,9400,10100,36,700
2,1989,2,large,14,7,9400,10100,36,700
2,2004,2,small,4,16,9500,10100,37,600
2,2005,2,large,14,6,9500,10100,38,600
2,2006,2,small,3,15,9500,10100,39,600
2,2007,2,large,13,7,9500,10100,40,600
2,2008,2,small,4,15,9500,10100,41,600
2,2009,2,large,16,8,9500,10100,42,600
